"IdAlumno","PeriodoAcad","Genero","PrepaPrivada","PromedioAcum"
"A89767","AD05","F","Publica",82.324
"A89768","AD05","F","Publica",86.886
"A89769","AD05","F","Privada",88.714
"A89770","AD05","M","Publica",66.333
"A89771","AD05","M","Publica",73.6
"A89772","AD05","F","Publica",78.722
"A89773","AD05","F","Publica",81.75
"A89774","AD05","F","Publica",83.864
"A89777","AD05","F","Publica",69.261
"A89778","AD05","M","Publica",75.717
"A89779","AD05","M","Publica",71.187
"A89782","AD05","M","Publica",81.793
"A89783","AD05","M","Publica",86.75
"A89790","AD05","M","Publica",81.266
"A89796","AD05","F","Publica",85.517
"A89797","AD05","F","Publica",89.903
"A89801","AD05","F","Publica",83.187
"A89807","AD05","M","Publica",76.275
"A89869","AD05","F","Publica",87.843
"A89872","AD05","F","Publica",85.16
"A89873","AD05","M","Publica",76.846
"A89874","AD05","M","Publica",78.823
"A89875","AD05","M","Publica",78.5
"A89877","AD05","F","Publica",86.363
"A89878","AD05","F","Publica",83.724
"A89879","AD05","M","Publica",82.137
"A89880","AD05","F","Publica",73.863
"A89881","AD05","F","Publica",90.411
"A89882","AD05","M","Publica",73.034
"A89884","AD05","M","Publica",87.281
"A89885","AD05","F","Publica",70.2
"A89891","AD05","M","Publica",76.5
"A89892","AD05","M","Publica",93.918
"A89893","AD05","F","Publica",91.656
"A89894","AD05","M","Publica",83.838
"A89896","AD05","F","Publica",82.896
"A89900","AD05","M","Privada",77.25
"A89901","AD05","M","Privada",80.714
"A89904","AD05","M","Publica",73.774
"A89906","AD05","F","Publica",83.851
"A89907","AD05","M","Publica",73.419
"A89912","AD05","M","Publica",83.384
"A89914","AD05","F","Publica",73.379
"A89915","AD05","M","Publica",69.25
"A89916","AD05","F","Publica",73.962
"A89918","AD05","F","Privada",79.857
"A89919","AD05","F","Publica",75.434
"A89922","AD05","F","Publica",71.571
"A89938","AD05","F","Publica",88.842
"A89941","AD05","M","Publica",69
"A89976","AD05","M","Publica",92.105
"A89977","AD05","F","Publica",95.736
"A89978","AD05","M","Publica",91.611
"A89980","AD05","M","Publica",72.85
"A89981","AD05","M","Publica",75.625
"A89982","AD05","F","Publica",89.6
"A89983","AD05","M","Publica",80.947
"A89984","AD05","M","Publica",83.368
"A89985","AD05","M","Publica",73.5
"A89986","AD05","M","Publica",85.95
"A89987","AD05","M","Publica",69.8
"A89988","AD05","M","Publica",78.578
"A89989","AD05","M","Publica",79.692
"A89990","AD05","M","Publica",71.125
"A89991","AD05","M","Publica",78.533
"A89992","AD05","F","Publica",60.277
"A89993","AD05","M","Publica",77.222
"A89994","AD05","F","Publica",83
"A89995","AD05","M","Publica",79.555
"A89996","AD05","F","Publica",91.615
"A89997","AD05","F","Publica",97.55
"A90002","AD05","F","Publica",84.315
"A90006","AD05","M","Publica",78.235
"A90007","AD05","M","Publica",75.631
"A90008","AD05","M","Publica",82.166
"A90012","AD05","M","Publica",77.875
"A90013","AD05","M","Publica",86.5
"A90014","AD05","M","Publica",65.937
"A90015","AD05","M","Publica",82.25
"A90016","AD05","F","Publica",78.277
"A90021","AD05","M","Publica",65.555
"A90023","AD05","M","Publica",88.333
"A90026","AD05","F","Publica",77.352
"A90027","AD05","M","Publica",80
"A90028","AD05","M","Publica",90.722
"A90031","AD05","M","Publica",87.055
"A90033","AD05","F","Publica",76.733
"A90034","AD05","M","Publica",85.444
"A90037","AD05","F","Publica",83.052
"A90039","AD05","M","Publica",65.166
"A90043","AD05","M","Publica",88.857
"A90047","AD05","M","Publica",82.4
"A90048","AD05","M","Publica",85.166
"A90049","AD05","M","Publica",86
"A90056","AD05","M","Publica",75.153
"A90058","AD05","F","Publica",92.333
"A90073","AD05","F","Publica",84.6
"A90075","AD05","M","Publica",70.8
"A90082","AD05","F","Publica",87.857
"A90083","AD05","F","Publica",82.166
"A90084","AD05","M","Publica",78.333
"A90086","AD05","M","Publica",78.166
"A90087","AD05","M","Publica",84
"A90089","AD05","M","Publica",77.166
"A90092","AD05","M","Publica",76.833
"A90094","AD05","M","Publica",73
"A90095","AD05","M","Publica",82.166
"A90096","AD05","M","Publica",59.4
"A90097","AD05","M","Publica",61.75
"A90098","AD05","M","Publica",85.5
"A90100","AD05","F","Publica",83.833
"A90103","AD05","F","Publica",81.333
"A90107","AD05","M","Publica",61.2
"A90110","AD05","F","Publica",87
"A90185","AD05","M","Publica",81.176
"A90186","AD05","F","Publica",71.372
"A90192","AD05","M","Publica",81.788
"A90194","AD05","M","Publica",91.416
"A90195","AD05","M","Publica",77.913
"A90198","AD05","M","Privada",83.85
"A90200","AD05","M","Privada",91.052
"A90201","AD05","M","Publica",45.6
"A90202","AD05","F","Publica",89.34
"A90203","AD05","M","Publica",86.418
"A90206","AD05","M","Publica",86.581
"A90208","AD05","M","Privada",87.714
"A90210","AD05","M","Publica",78.44
"A90211","AD05","M","Publica",73.937
"A90212","AD05","M","Publica",90.027
"A90215","AD05","M","Privada",84.857
"A90216","AD05","M","Privada",76
"A90217","AD05","M","Privada",79.125
"A90219","AD05","M","Privada",53.666
"A90220","AD05","M","Privada",64.333
"A90221","AD05","M","Publica",81.305
"A90222","AD05","M","Publica",85.277
"A90223","AD05","F","Publica",85.465
"A90224","AD05","M","Publica",95.343
"A90227","AD05","M","Publica",95.5
"A90229","AD05","M","Publica",81.09
"A90231","AD05","M","Publica",78.4
"A90232","AD05","M","Privada",84.142
"A90234","AD05","M","Publica",77.777
"A90235","AD05","M","Publica",74.256
"A90236","AD05","M","Publica",62.733
"A90238","AD05","M","Publica",90.257
"A90240","AD05","M","Privada",76.6
"A90244","AD05","M","Publica",84.692
"A90245","AD05","F","Publica",90.066
"A90250","AD05","M","Publica",70.533
"A90251","AD05","M","Publica",84.133
"A90252","AD05","M","Publica",72.23
"A90253","AD05","M","Publica",77.125
"A90254","AD05","M","Publica",70.947
"A90255","AD05","M","Publica",95.212
"A90256","AD05","M","Publica",86.1
"A90260","AD05","F","Publica",81.041
"A90264","AD05","M","Publica",81.739
"A90268","AD05","M","Publica",76.611
"A90269","AD05","M","Publica",79.068
"A90270","AD05","F","Publica",71.178
"A90274","AD05","M","Publica",79.392
"A90275","AD05","M","Publica",70.892
"A90276","AD05","M","Publica",71.62
"A90277","AD05","F","Publica",77.615
"A90280","AD05","M","Publica",76.925
"A90281","AD05","F","Publica",85.4
"A90282","AD05","M","Publica",82.903
"A90283","AD05","F","Publica",82.095
"A90286","AD05","M","Publica",81.777
"A90287","AD05","M","Publica",85.166
"A90288","AD05","M","Publica",75.4
"A90290","AD05","F","Publica",83.705
"A90296","AD05","M","Publica",61.388
"A90297","AD05","M","Publica",83.9
"A90299","AD05","M","Publica",88.5
"A90304","AD05","M","Publica",84.875
"A90308","AD05","M","Publica",69.142
"A90313","AD05","F","Publica",90.833
"A90316","AD05","M","Publica",88.666
"A90318","AD05","F","Publica",84.142
"A90338","AD05","M","Privada",91.571
"A90339","AD05","F","Privada",90.857
"A90342","AD05","M","Privada",78
"A90343","AD05","M","Privada",79.736
"A90344","AD05","M","Privada",77.68
"A90346","AD05","F","Privada",88
"A90347","AD05","F","Privada",83.428
"A90348","AD05","M","Privada",80.571
"A90352","AD05","M","Privada",73.857
"A90353","AD05","M","Publica",87
"A90356","AD05","F","Privada",88.428
"A90357","AD05","F","Privada",91.428
"A90358","AD05","F","Privada",83
"A90360","AD05","M","Privada",79.142
"A90361","AD05","M","Privada",82.142
"A90365","AD05","M","Privada",70.25
"A90367","AD05","M","Privada",84.571
"A90368","AD05","F","Privada",96.142
"A90369","AD05","M","Privada",74.571
"A90370","AD05","M","Privada",84.142
"A90371","AD05","F","Privada",67.285
"A90372","AD05","M","Publica",84.476
"A90373","AD05","M","Privada",92.285
"A90374","AD05","M","Privada",81.857
"A90375","AD05","M","Privada",94.571
"A90377","AD05","M","Privada",84
"A90378","AD05","F","Publica",83.166
"A90379","AD05","F","Publica",82.333
"A90380","AD05","F","Privada",84.833
"A90381","AD05","F","Privada",82
"A90385","AD05","M","Privada",86.857
"A90386","AD05","M","Privada",95.714
"A90388","AD05","F","Privada",80.428
"A90389","AD05","M","Privada",87
"A90390","AD05","M","Privada",76.285
"A90391","AD05","M","Privada",92.571
"A90392","AD05","M","Privada",86.428
"A90393","AD05","M","Privada",91.142
"A90395","AD05","M","Privada",79.285
"A90396","AD05","M","Privada",81.285
"A90397","AD05","F","Privada",74
"A90398","AD05","M","Privada",91
"A90400","AD05","M","Privada",91.714
"A90401","AD05","F","Privada",81.571
"A90402","AD05","M","Privada",78.285
"A90405","AD05","F","Privada",94.714
"A90406","AD05","F","Publica",93.333
"A90408","AD05","F","Privada",93.571
"A90409","AD05","F","Privada",84
"A90412","AD05","F","Privada",84.571
"A90418","AD05","F","Privada",72.285
"A90420","AD05","M","Publica",73.823
"A90422","AD05","F","Privada",90.142
"A90423","AD05","F","Privada",92
"A90426","AD05","M","Privada",87.857
"A90427","AD05","M","Privada",62.6
"A90428","AD05","M","Publica",84.894
"A90429","AD05","M","Privada",80.571
"A90431","AD05","M","Privada",80.142
"A90434","AD05","M","Privada",90
"A90436","AD05","F","Publica",91.666
"A90437","AD05","F","Privada",86.142
"A90439","AD05","M","Privada",70.285
"A90440","AD05","M","Privada",86.285
"A90444","AD05","M","Privada",83.571
"A90445","AD05","F","Privada",85.714
"A90446","AD05","F","Privada",77
"A90449","AD05","M","Publica",78.166
"A90450","AD05","M","Privada",91.571
"A90451","AD05","M","Privada",94.142
"A90453","AD05","M","Privada",77.285
"A90455","AD05","F","Publica",93
"A90457","AD05","M","Privada",82.857
"A90458","AD05","F","Privada",85.2
"A90460","AD05","M","Publica",93.428
"A90462","AD05","M","Privada",92.428
"A90467","AD05","F","Privada",87.285
"A90469","AD05","F","Privada",92.571
"A90470","AD05","F","Privada",94.142
"A90471","AD05","F","Privada",94.857
"A90472","AD05","M","Privada",84.285
"A90474","AD05","M","Privada",90.142
"A90475","AD05","M","Privada",86.714
"A90476","AD05","M","Privada",84.714
"A90478","AD05","M","Publica",77.666
"A90479","AD05","F","Publica",95
"A90480","AD05","M","Privada",81.714
"A90483","AD05","M","Privada",73.571
"A90484","AD05","F","Privada",82.857
"A90485","AD05","F","Privada",78
"A90487","AD05","F","Publica",83.5
"A90488","AD05","F","Privada",80.857
"A90489","AD05","F","Privada",89.285
"A90490","AD05","M","Privada",78.833
"A90492","AD05","F","Privada",96.571
"A90496","AD05","M","Privada",86
"A90497","AD05","F","Privada",81.857
"A90499","AD05","F","Privada",93.727
"A90501","AD05","M","Privada",95
"A90503","AD05","M","Privada",85.285
"A90504","AD05","M","Privada",88.571
"A90506","AD05","M","Publica",48.23
"A90509","AD05","F","Privada",91.714
"A90510","AD05","F","Privada",80.142
"A90511","AD05","F","Privada",96.571
"A90513","AD05","F","Privada",92.666
"A90514","AD05","M","Privada",89.428
"A90516","AD05","F","Privada",82.571
"A90518","AD05","F","Privada",90.571
"A90519","AD05","F","Privada",85.428
"A90520","AD05","F","Publica",86.75
"A90521","AD05","M","Privada",83.166
"A90522","AD05","F","Privada",94.571
"A90523","AD05","M","Privada",82.142
"A90524","AD05","F","Privada",94.857
"A90525","AD05","F","Privada",87.714
"A90528","AD05","F","Privada",76
"A90530","AD05","F","Privada",91
"A90531","AD05","M","Privada",82.714
"A90584","AD05","F","Publica",87
"A90651","AD05","F","Publica",93.285
"A90674","AD05","F","Publica",91.833
"A90676","AD05","M","Publica",79
"A90678","AD05","M","Publica",97.714
"A90690","AD05","M","Publica",89.5
"A90706","AD05","F","Publica",90.571
"A90709","AD05","F","Publica",80.666
"A90735","AD05","F","Privada",77.166
"A91205","AD05","F","Privada",79.222
"A91206","AD05","F","Privada",89.315
"A91211","AD05","M","Privada",46.9
"A91212","AD05","F","Privada",83.95
"A91213","AD05","M","Publica",78.927
"A91214","AD05","M","Publica",82.02
"A91216","AD05","M","Privada",81.052
"A91217","AD05","F","Privada",82.105
"A91220","AD05","M","Privada",83.705
"A91221","AD05","F","Publica",76.851
"A91223","AD05","M","Privada",81.111
"A91225","AD05","F","Privada",77.166
"A91226","AD05","F","Privada",90.368
"A91228","AD05","F","Publica",82.418
"A91229","AD05","F","Publica",88.66
"A91230","AD05","M","Privada",78.2
"A91232","AD05","F","Privada",84.235
"A91234","AD05","F","Privada",78.444
"A91235","AD05","M","Privada",76.25
"A91236","AD05","M","Privada",85.631
"A91237","AD05","M","Publica",72.722
"A91239","AD05","F","Privada",77
"A91244","AD05","M","Publica",85.386
"A91245","AD05","M","Privada",85.714
"A91246","AD05","M","Privada",89.857
"A91247","AD05","M","Privada",60.4
"A91248","AD05","F","Publica",90.217
"A91251","AD05","M","Publica",79.866
"A91253","AD05","M","Privada",89
"A91259","AD05","M","Publica",91.212
"A91260","AD05","F","Privada",75.142
"A91262","AD05","M","Publica",81.03
"A91264","AD05","M","Privada",81.142
"A91266","AD05","F","Privada",95.666
"A91268","AD05","F","Publica",82.461
"A91269","AD05","F","Privada",76.4
"A91271","AD05","F","Privada",87.473
"A91273","AD05","M","Privada",0
"A91274","AD05","F","Privada",86.285
"A91275","AD05","F","Publica",75.675
"A91281","AD05","F","Publica",89.892
"A91282","AD05","M","Publica",86.451
"A91291","AD05","M","Publica",75.678
"A91314","AD05","M","Publica",90.156
"A91315","AD05","M","Publica",75.857
"A91318","AD05","F","Publica",87.24
"A91320","AD05","M","Publica",81.666
"A91325","AD05","M","Publica",98.176
"A91326","AD05","M","Publica",94.692
"A91328","AD05","F","Publica",92.21
"A91329","AD05","F","Publica",95.333
"A91331","AD05","F","Publica",90.055
"A91334","AD05","F","Publica",86.666
"A91335","AD05","F","Publica",87.062
"A91338","AD05","M","Publica",77.944
"A91339","AD05","F","Publica",88.333
"A91341","AD05","M","Publica",69.857
"A91343","AD05","M","Publica",54.454
"A91344","AD05","M","Publica",89.615
"A91345","AD05","F","Publica",85.882
"A91346","AD05","M","Publica",78
"A91347","AD05","F","Publica",82.166
"A91349","AD05","F","Publica",92.666
"A91351","AD05","F","Publica",91.833
"A91354","AD05","M","Publica",80.25
"A91359","AD05","M","Publica",81.666
"A91373","AD05","F","Privada",76.538
"A91375","AD05","M","Publica",75.378
"A91376","AD05","M","Publica",90.305
"A91377","AD05","M","Publica",85.129
"A91378","AD05","F","Publica",78.529
"A91381","AD05","F","Privada",86.75
"A91384","AD05","M","Publica",82.333
"A91385","AD05","F","Privada",84.5
"A91388","AD05","F","Privada",88.241
"A91392","AD05","F","Publica",79.027
"A91393","AD05","M","Publica",85.333
"A91395","AD05","M","Publica",75.571
"A91396","AD05","M","Publica",81.238
"A91397","AD05","F","Publica",74.153
"A91398","AD05","M","Publica",77.078
"A91399","AD05","F","Publica",77.891
"A91401","AD05","M","Privada",88.571
"A91402","AD05","F","Privada",82.428
"A91403","AD05","M","Privada",76
"A91404","AD05","F","Publica",75.2
"A91405","AD05","F","Privada",83.833
"A91406","AD05","M","Privada",86.857
"A91409","AD05","F","Privada",84.5
"A91410","AD05","F","Privada",94
"A91413","AD05","M","Publica",76.409
"A91414","AD05","M","Privada",85.142
"A91415","AD05","M","Publica",90.025
"A91416","AD05","M","Publica",81.113
"A91418","AD05","M","Privada",77
"A91419","AD05","F","Privada",76.571
"A91421","AD05","M","Privada",87.666
"A91423","AD05","M","Privada",94.857
"A91425","AD05","M","Privada",75.833
"A91427","AD05","F","Publica",78.895
"A91428","AD05","M","Privada",82.4
"A91429","AD05","F","Privada",92.666
"A91432","AD05","M","Publica",87.575
"A91433","AD05","M","Privada",85
"A91434","AD05","F","Privada",90
"A91435","AD05","M","Privada",84.142
"A91437","AD05","M","Privada",83.142
"A91438","AD05","F","Privada",90.142
"A91440","AD05","M","Publica",80.142
"A91441","AD05","M","Publica",73.184
"A91443","AD05","F","Publica",87.914
"A91444","AD05","M","Publica",71.923
"A91445","AD05","M","Publica",79.866
"A91447","AD05","M","Privada",97.857
"A91450","AD05","F","Publica",83.688
"A91451","AD05","M","Publica",68.894
"A91452","AD05","F","Publica",67
"A91453","AD05","M","Publica",88.473
"A91454","AD05","M","Publica",70.292
"A91455","AD05","M","Publica",59.312
"A91457","AD05","M","Publica",93.3
"A91459","AD05","M","Publica",71.038
"A91462","AD05","M","Publica",77.048
"A91463","AD05","F","Privada",88.32
"A91464","AD05","F","Publica",85.941
"A91465","AD05","M","Publica",92.023
"A91466","AD05","F","Publica",88.79
"A91467","AD05","M","Publica",73.85
"A91468","AD05","M","Publica",88.444
"A91469","AD05","M","Publica",85.577
"A91470","AD05","M","Publica",79.113
"A91472","AD05","M","Publica",79.928
"A91473","AD05","F","Publica",91.261
"A91475","AD05","F","Publica",90.952
"A91476","AD05","M","Publica",84.547
"A91477","AD05","F","Publica",79.891
"A91479","AD05","M","Publica",84.761
"A91480","AD05","M","Publica",94.309
"A91481","AD05","M","Publica",80.382
"A91482","AD05","F","Publica",82.488
"A91483","AD05","M","Publica",76.805
"A91484","AD05","F","Publica",94.87
"A91486","AD05","M","Publica",76.956
"A91487","AD05","M","Publica",78.945
"A91488","AD05","F","Publica",87.609
"A91490","AD05","M","Publica",90.724
"A91492","AD05","M","Publica",82.111
"A91493","AD05","M","Publica",97.617
"A91495","AD05","M","Publica",89.593
"A91497","AD05","M","Privada",88.571
"A91499","AD05","F","Privada",81.75
"A91500","AD05","M","Privada",74
"A91502","AD05","F","Privada",86.315
"A91505","AD05","F","Privada",84.857
"A91524","AD05","M","Publica",85.866
"A91525","AD05","M","Publica",85.533
"A91526","AD05","M","Publica",87.718
"A91527","AD05","F","Publica",85.064
"A91528","AD05","F","Publica",86.567
"A91529","AD05","M","Publica",82.363
"A91530","AD05","M","Publica",87.645
"A91532","AD05","M","Publica",78.703
"A91533","AD05","M","Publica",87.468
"A91534","AD05","F","Publica",92.5
"A91536","AD05","M","Publica",86.58
"A91539","AD05","M","Publica",82.5
"A91540","AD05","M","Publica",75.08
"A91541","AD05","M","Publica",83.566
"A91542","AD05","M","Publica",74.269
"A91544","AD05","M","Publica",77.48
"A91545","AD05","F","Publica",95.666
"A91546","AD05","F","Publica",74.966
"A91547","AD05","M","Publica",76.419
"A91548","AD05","M","Publica",80.588
"A91549","AD05","M","Publica",64.578
"A91550","AD05","M","Publica",91.19
"A91551","AD05","F","Publica",95.263
"A91558","AD05","M","Privada",80.571
"A91584","AD05","M","Publica",87.944
"A91586","AD05","M","Publica",79.409
"A91587","AD05","M","Publica",71.526
"A91588","AD05","M","Publica",94.555
"A91589","AD05","M","Publica",79.894
"A91590","AD05","M","Publica",89.083
"A91591","AD05","M","Publica",90.8
"A91594","AD05","F","Publica",94.875
