PariodoGraduacion,idAlumno
200311,A27477
200413,A27478
200313,A27480
200313,A27481
200111,A27483
200011,A27484
200111,A27486
200311,A27488
200213,A27489
200313,A27490
200313,A27491
200111,A27492
200011,A27493
200313,A27494
200013,A27495
200011,A27496
200013,A27497
200111,A27498
200313,A27499
200411,A27500
200011,A27502
200013,A27504
200013,A27505
200011,A27506
200013,A27507
200113,A27508
200411,A27509
200111,A27510
200011,A27513
200213,A27515
200011,A27516
200013,A27518
200213,A27521
200613,A27522
200113,A27524
200013,A27525
200013,A27526
200011,A27527
200613,A27528
200113,A27531
200013,A27533
200213,A27534
200213,A27535
200011,A27536
200113,A27539
200211,A27541
200313,A27542
200411,A27543
200413,A27544
200511,A27545
200411,A27548
200411,A27549
200513,A27550
200413,A27553
200413,A27554
200411,A27555
200613,A27556
200313,A27557
200411,A27558
200511,A27560
200413,A27562
200313,A27563
200313,A27565
200513,A27566
200711,A27569
200413,A27570
200313,A27571
200411,A27572
200013,A27573
200113,A27574
200013,A27575
200111,A27576
200013,A27577
200011,A27639
200011,A27643
200011,A27647
200011,A27649
200011,A27657
200013,A27661
200011,A27680
200013,A27693
200013,A27694
200113,A27695
200111,A27696
200013,A27697
200111,A27700
200111,A27701
200211,A27702
200111,A27704
200011,A27706
200013,A27707
200011,A27708
200011,A27710
200013,A27711
200113,A27712
200013,A27714
200011,A27716
200011,A27717
200013,A27721
200013,A27722
200011,A27729
200011,A27731
200111,A27732
200111,A27742
200013,A27745
200111,A27746
200013,A27775
200013,A27776
200013,A27777
200013,A27778
200111,A27779
200013,A27780
200111,A27782
200013,A27783
200111,A27784
200113,A27785
200213,A27786
200013,A27787
200013,A27788
200013,A27789
200113,A27790
200113,A27791
200111,A27792
200211,A27793
200013,A27794
200113,A27795
200211,A27796
200013,A27797
200013,A27799
200013,A27800
200013,A27801
200313,A27802
200013,A27803
200111,A27804
200013,A27805
200111,A27806
200112,A27807
200013,A27808
200013,A27809
200213,A27810
200113,A27814
200213,A27815
200013,A27816
200113,A27817
200013,A27819
200013,A27820
200111,A27821
200113,A27822
200013,A27823
200111,A27825
200113,A27830
200211,A27836
200313,A27837
200211,A27838
200211,A27839
200113,A27840
200211,A27841
200213,A27842
200113,A27843
200113,A27844
200113,A27845
200113,A27846
200213,A27847
200113,A27848
200113,A27849
200113,A27850
200113,A27851
200211,A27852
200113,A27853
200113,A27854
200113,A27855
200113,A27856
200211,A27857
200311,A27858
200113,A27861
200213,A27862
200113,A27864
200113,A27865
200213,A27866
200211,A27869
200113,A27871
200113,A27872
200311,A27873
200213,A27874
200113,A27875
200113,A27876
200311,A27877
200113,A27878
200411,A27880
200313,A27881
200311,A27882
200113,A27883
200013,A27885
200011,A27894
200113,A27898
200113,A27900
200113,A27901
200211,A27908
200013,A27913
200113,A27915
200013,A27920
200213,A27921
200213,A27925
200011,A27927
200111,A27930
200011,A27933
200011,A27936
200111,A27940
200011,A27948
200011,A27950
200311,A27951
200213,A27954
200213,A27955
200213,A27956
200213,A27957
200213,A27958
200213,A27959
200311,A27960
200313,A27961
200513,A27962
200311,A27964
200313,A27965
200213,A27966
200213,A27967
200213,A27968
200411,A27969
200213,A27971
200213,A27972
200213,A27973
200213,A27974
200213,A27975
200511,A27976
200313,A27977
200213,A27978
200311,A27979
200313,A27980
200311,A27981
200311,A27982
200313,A27983
200311,A27984
200213,A27985
200313,A27986
200311,A27987
200213,A27988
200311,A27989
200411,A27990
200311,A27991
200313,A27994
200311,A27995
200213,A27996
200711,A27997
200411,A27999
200011,A28000
200111,A28001
200011,A28002
200011,A28003
200613,A28007
200011,A28009
200011,A28010
200311,A28011
200013,A28012
200011,A28013
200013,A28014
200013,A28015
200011,A28016
200011,A28018
200113,A28021
200211,A28022
200013,A28024
200011,A28025
200011,A28027
200013,A28028
200013,A28029
200111,A28030
200411,A28031
200111,A28032
200013,A28033
200013,A28034
200113,A28037
200511,A28039
200011,A28042
200011,A28043
200011,A28044
200013,A28045
200411,A28046
200413,A28047
200013,A28048
200013,A28049
200411,A28050
200413,A28051
200111,A28052
200011,A28053
200211,A28054
200011,A28056
200111,A28060
200013,A28061
200113,A28062
200111,A28063
200113,A28065
200111,A28067
200013,A28068
200313,A28070
200313,A28071
200313,A28072
200411,A28073
200313,A28074
200313,A28075
200513,A28076
200811,A28077
200313,A28080
200313,A28081
200413,A28082
200413,A28083
200411,A28084
200313,A28085
200313,A28086
200411,A28087
200413,A28088
200313,A28089
200313,A28090
200413,A28091
200413,A28092
200811,A28094
200411,A28095
200413,A28096
200411,A28097
200411,A28098
200313,A28099
200313,A28101
200411,A28102
200411,A28103
200413,A28104
200313,A28106
200111,A28107
200211,A28108
200013,A28109
200013,A28110
200111,A28112
200111,A28113
200113,A28114
200211,A28115
200013,A28116
200213,A28117
200013,A28119
200113,A28120
200111,A28121
200113,A28122
200111,A28123
200013,A28124
200111,A28125
200013,A28126
200013,A28127
200111,A28128
200113,A28129
200013,A28130
200111,A28131
200411,A28132
200413,A28134
200611,A28135
200513,A28136
200313,A28137
200111,A28138
200111,A28139
200313,A28140
200113,A28141
200013,A28142
200411,A28143
200413,A28144
200411,A28147
200113,A28148
200111,A28149
200211,A28150
200411,A28151
200111,A28153
200111,A28154
200111,A28155
200111,A28157
200513,A28158
200112,A28159
200411,A28160
200413,A28164
200413,A28166
200411,A28167
200413,A28168
200511,A28169
200511,A28170
200413,A28171
200513,A28172
200511,A28173
200413,A28174
200413,A28175
200511,A28177
200511,A28178
200513,A28180
200513,A28181
200513,A28182
200413,A28183
200513,A28185
200413,A28186
200211,A28187
200311,A28189
200311,A28193
200211,A28196
200211,A28197
200211,A28200
200213,A28201
200011,A28227
200013,A28265
200111,A28268
200111,A28270
200011,A28275
200011,A28276
200011,A28277
200013,A28279
200013,A28280
200213,A28281
200013,A28284
200013,A28292
200013,A28294
200013,A28295
200213,A28299
200011,A28305
200213,A28311
200111,A28313
200013,A28318
200011,A28319
200011,A28320
200013,A28321
200013,A28322
200113,A28325
200013,A28327
200013,A28329
200111,A28331
200113,A28332
200113,A28333
200111,A28336
200113,A28339
200011,A28340
200013,A28341
200113,A28343
200213,A28349
200313,A28351
200113,A28352
200211,A28353
200113,A28354
200213,A28355
200113,A28356
200213,A28357
200313,A28358
200211,A28363
200312,A28365
200113,A28366
200211,A28367
200211,A28368
200113,A28370
200013,A28371
200211,A28372
200211,A28373
200311,A28374
200211,A28375
200111,A28376
200011,A28377
200113,A28381
200211,A28382
200013,A28388
200111,A28389
200111,A28394
200213,A28395
200011,A28396
200211,A28397
200311,A28398
200311,A28399
200713,A28400
200213,A28401
200213,A28402
200213,A28403
200513,A28406
200313,A28407
200313,A28408
200213,A28409
200311,A28411
200511,A28412
200011,A28413
200011,A28414
200113,A28415
200413,A28418
200213,A28420
200213,A28421
200311,A28422
200313,A28423
200513,A28426
200013,A28427
200013,A28428
200411,A28430
200213,A28431
200213,A28432
200311,A28435
200011,A28436
200413,A28437
200213,A28438
200213,A28441
200313,A28442
200411,A28444
200011,A28445
200013,A28446
200213,A28447
200013,A28449
200011,A28450
200011,A28453
200213,A28455
200011,A28458
200013,A28459
200613,A28460
200411,A28461
200313,A28462
200413,A28463
200313,A28464
200511,A28465
200113,A28466
200511,A28467
200411,A28468
200113,A28469
200313,A28470
200411,A28471
200313,A28473
200411,A28474
200013,A28475
200313,A28476
200413,A28479
200313,A28480
200411,A28481
200313,A28482
200411,A28483
200313,A28484
200113,A28486
200013,A28487
200013,A28488
200313,A28489
200413,A28490
200313,A28492
200411,A28493
200313,A28494
200413,A28495
200113,A28497
200113,A28498
200213,A28499
200111,A28500
200411,A28502
200511,A28503
200013,A28506
200411,A28508
200413,A28509
200413,A28511
200413,A28512
200113,A28513
200413,A28514
200413,A28516
200313,A28517
200013,A28520
200313,A28523
200013,A28524
200211,A28527
200513,A28528
200711,A28529
200113,A28530
200213,A28531
200113,A28532
200211,A28533
200511,A28535
200413,A28536
200513,A28537
200211,A28538
200611,A28539
200511,A28540
200513,A28542
200211,A28543
200213,A28544
200213,A28546
200611,A28547
200511,A28548
200511,A28549
200511,A28550
200511,A28551
200411,A28552
200511,A28554
200113,A28556
200411,A28556
200211,A28557
200211,A28558
200513,A28559
200513,A28561
200213,A28563
200313,A28564
200313,A28565
200511,A28566
200413,A28568
200113,A28569
200313,A28570
200311,A28572
200313,A28573
200311,A28577
200613,A28578
200613,A28579
200611,A28580
200311,A28581
200513,A28582
200513,A28583
200513,A28584
200613,A28585
200713,A28586
200513,A28587
200611,A28590
200611,A28591
200613,A28592
200513,A28593
200713,A28594
200213,A28595
200513,A28596
200213,A28597
200311,A28598
200213,A28607
200013,A28616
200011,A28617
200011,A28625
200211,A28626
200011,A28627
200111,A28628
200011,A28630
200011,A28631
200013,A28633
200213,A28635
200013,A28636
200013,A28637
200011,A28638
200113,A28639
200013,A28640
200513,A28642
200013,A28643
200113,A28644
200013,A28647
200113,A28648
200013,A28649
200111,A28650
200013,A28651
200111,A28652
200013,A28653
200013,A28654
200111,A28655
200211,A28657
200113,A28660
200113,A28661
200213,A28662
200213,A28663
200213,A28664
200213,A28665
200113,A28667
200213,A28668
200413,A28669
200311,A28672
200311,A28673
200313,A28675
200311,A28676
200413,A28677
200313,A28679
200313,A28681
200511,A28682
200411,A28684
200313,A28685
200313,A28686
200411,A28687
200313,A28688
200511,A28692
200313,A28693
200313,A28694
200313,A28695
200413,A28697
200613,A28698
200413,A28699
200413,A28700
200513,A28701
200613,A28702
200413,A28703
200511,A28705
200613,A28706
200511,A28708
200413,A28710
200613,A28711
200413,A28712
200413,A28713
200611,A28715
200611,A28716
200711,A28717
200513,A28718
200611,A28720
200611,A28721
200611,A28722
200613,A28723
200611,A28724
200613,A28725
200711,A28731
200613,A28732
200513,A28733
200613,A28735
200713,A28736
200711,A28739
200713,A28741
200713,A28742
200711,A28743
200713,A28744
200613,A28745
200713,A28746
200613,A28747
200711,A28748
200711,A28750
200613,A28751
200711,A28752
200613,A28753
200613,A28754
200713,A28755
200613,A28756
200711,A28758
200513,A28759
200713,A28760
200511,A28762
200413,A28763
200413,A28764
200513,A28766
200713,A28768
200713,A28771
200613,A28774
200413,A28775
200611,A28776
200613,A28777
200511,A28779
200513,A28780
200413,A28781
200713,A28783
200713,A28787
200511,A28790
200613,A28792
200511,A28794
200613,A28796
200511,A28798
200511,A28801
200611,A28809
200611,A28810
200611,A28814
200711,A28817
200613,A28821
200711,A28822
200611,A28823
200613,A28824
200611,A28825
200811,A28826
200611,A28828
200613,A28830
200611,A28831
200711,A28853
200811,A28854
200713,A28857
200711,A28865
200811,A28866
200713,A28869
200811,A28892
200113,A28919
200311,A28926
200013,A28940
200011,A28942
200011,A28946
200011,A28947
200013,A28949
200013,A28950
200213,A28955
200011,A28958
200013,A28960
200011,A28962
200013,A28963
200011,A28964
200111,A28966
200013,A28967
200011,A28969
200013,A28971
200013,A28972
200313,A28973
200111,A28974
200111,A28975
200011,A28977
200113,A28978
200311,A28979
200011,A28980
200313,A28983
200211,A28984
200111,A28986
200111,A28987
200313,A28990
200213,A28991
200213,A28992
200211,A28993
200113,A28995
200111,A28996
200113,A28997
200113,A28998
200211,A28999
200113,A29000
200211,A29001
200211,A29002
200211,A29003
200211,A29004
200113,A29005
200311,A29006
200213,A29007
200511,A29008
200311,A29009
200311,A29010
200313,A29011
200311,A29012
200311,A29013
200213,A29014
200411,A29015
200311,A29016
200413,A29017
200311,A29018
200511,A29019
200313,A29020
200411,A29021
200313,A29022
200413,A29023
200311,A29024
200313,A29025
200313,A29026
200213,A29027
200411,A29028
200611,A29030
200313,A29033
200513,A29034
200511,A29035
200513,A29036
200411,A29037
200413,A29038
200413,A29039
200511,A29040
200313,A29041
200513,A29042
200411,A29043
200413,A29044
200511,A29045
200411,A29047
200511,A29048
200411,A29050
200811,A29059
200013,A29128
200711,A29133
200011,A29142
200013,A29162
200011,A29168
200011,A29170
200011,A29171
200111,A29173
200013,A29177
200013,A29179
200111,A29181
200013,A29188
200011,A29191
200113,A29202
200111,A29203
200013,A29204
200013,A29205
200013,A29206
200013,A29207
200011,A29209
200013,A29210
200511,A29212
200013,A29214
200013,A29215
200013,A29220
200211,A29221
200113,A29222
200213,A29223
200211,A29224
200411,A29225
200313,A29226
200013,A29227
200013,A29228
200013,A29230
200011,A29234
200113,A29236
200111,A29238
200113,A29244
200113,A29246
200211,A29248
200511,A29251
200113,A29255
200113,A29256
200412,A29257
200211,A29259
200311,A29260
200211,A29261
200113,A29262
200313,A29264
200211,A29265
200011,A29267
200213,A29268
200113,A29272
200311,A29275
200213,A29276
200011,A29277
200311,A29279
200713,A29280
200213,A29281
200313,A29282
200011,A29283
200013,A29284
200011,A29285
200011,A29286
200311,A29287
200311,A29289
200213,A29290
200213,A29291
200413,A29292
200013,A29293
200111,A29294
200011,A29295
200011,A29296
200013,A29297
200311,A29298
200111,A29301
200313,A29302
200013,A29304
200013,A29305
200313,A29306
200313,A29307
200411,A29308
200313,A29309
200113,A29311
200111,A29312
200111,A29313
200111,A29315
200413,A29316
200213,A29317
200113,A29318
200313,A29319
200313,A29320
200413,A29321
200313,A29322
200313,A29323
200611,A29324
200113,A29325
200111,A29326
200211,A29327
200513,A29328
200411,A29329
200213,A29331
200213,A29332
200113,A29333
200013,A29334
200013,A29335
200311,A29336
200213,A29337
200513,A29339
200313,A29341
200413,A29342
200211,A29343
200211,A29345
200213,A29347
200113,A29348
200113,A29349
200213,A29350
200413,A29351
200513,A29352
200611,A29353
200511,A29354
200413,A29356
200413,A29357
200611,A29358
200111,A29359
200211,A29360
200513,A29361
200413,A29362
200611,A29363
200113,A29364
200611,A29365
200113,A29366
200513,A29367
200113,A29370
200511,A29372
200513,A29373
200713,A29374
200211,A29376
200413,A29377
200511,A29378
200413,A29379
200113,A29380
200311,A29381
200413,A29384
200213,A29385
200211,A29386
200413,A29387
200211,A29388
200213,A29389
200512,A29390
200211,A29392
200213,A29393
200613,A29395
200211,A29396
200311,A29397
200613,A29399
200611,A29400
200613,A29401
200711,A29402
200811,A29403
200711,A29405
200513,A29406
200811,A29407
200713,A29408
200313,A29409
200513,A29410
200311,A29411
200311,A29412
200213,A29413
200411,A29414
200411,A29415
200511,A29416
200213,A29417
200213,A29418
200413,A29419
200411,A29420
200213,A29421
200513,A29422
200613,A29423
200513,A29424
200213,A29425
200613,A29427
200513,A29428
200613,A29429
200411,A29431
200213,A29433
200311,A29434
200311,A29435
200413,A29436
200311,A29437
200711,A29438
200613,A29440
200413,A29442
200613,A29444
200413,A29445
200613,A29446
200711,A29447
200711,A29450
200613,A29451
200413,A29452
200313,A29453
200713,A29455
200613,A29456
200711,A29457
200711,A29458
200413,A29459
200313,A29460
200411,A29461
200511,A29462
200413,A29463
200411,A29464
200411,A29465
200711,A29469
200713,A29470
200711,A29471
200713,A29472
200313,A29473
200413,A29475
200713,A29478
200713,A29479
200313,A29481
200711,A29482
200713,A29483
200711,A29485
200511,A29489
200511,A29490
200811,A29491
200811,A29493
200511,A29494
200513,A29496
200713,A29498
200811,A29500
200713,A29503
200811,A29510
200811,A29511
200713,A29512
200713,A29513
200713,A29515
200513,A29518
200613,A29519
200413,A29520
200413,A29521
200611,A29522
200713,A29525
200413,A29526
200613,A29527
200611,A29528
200511,A29529
200713,A29530
200513,A29531
200413,A29532
200811,A29533
200413,A29534
200513,A29535
200811,A29538
200513,A29539
200811,A29541
200513,A29542
200513,A29543
200413,A29544
200611,A29549
200511,A29550
200513,A29551
200811,A29562
200611,A29563
200613,A29572
200711,A29573
200611,A29576
200611,A29577
200513,A29581
200713,A29587
200611,A29591
200611,A29592
200713,A29595
200613,A29610
200613,A29611
200613,A29612
200711,A29613
200711,A29614
200713,A29615
200713,A29616
200711,A29624
200711,A29626
200711,A29628
200713,A29629
200713,A29630
200713,A29632
200711,A29633
200713,A29635
200711,A29636
200613,A29639
200711,A29640
200713,A29641
200711,A29642
200811,A29654
200713,A29658
200713,A29662
200811,A29666
200811,A29667
200811,A29668
200811,A29670
200713,A29681
200811,A29685
200811,A29688
200013,A29825
200011,A29835
200013,A29842
200011,A29850
200113,A29856
200111,A29863
200111,A29876
200013,A29883
200313,A29884
200113,A29896
200011,A29903
200211,A29904
200013,A29906
200011,A29907
200111,A29925
200613,A29931
200013,A29934
200013,A29935
200013,A29936
200011,A29939
200111,A29958
200111,A29968
200013,A29972
200113,A29976
200213,A29980
200013,A29984
200011,A29990
200011,A29996
200111,A29999
200013,A30001
200011,A30002
200011,A30004
200013,A30007
200011,A30025
200011,A30026
200111,A30031
200013,A30032
200213,A30033
200213,A30034
200113,A30043
200111,A30047
200011,A30050
200011,A30054
200013,A30055
200013,A30061
200111,A30063
200011,A30064
200011,A30070
200011,A30073
200013,A30076
200013,A30078
200213,A30083
200011,A30087
200011,A30089
200111,A30096
200013,A30099
200111,A30104
200111,A30106
200111,A30107
200013,A30108
200013,A30114
200111,A30118
200111,A30119
200413,A30123
