"","PeriodoAcad","IdAlumno","PrepaPrivada","Genero","PromedioAcum"
"2297",200513,"A24477",0,"M",79.535
"2298",200513,"A24483",1,"F",82.7
"2299",200513,"A24484",1,"M",91.688
"2300",200513,"A24488",1,"M",78.4
"2301",200513,"A24492",0,"M",76.882
"2302",200513,"A24493",1,"F",83.437
"2303",200513,"A24494",1,"F",75.888
"2304",200513,"A24495",0,"F",77.487
"2305",200513,"A24496",1,"F",77.343
"2306",200513,"A24497",0,"M",56.461
"2307",200513,"A24501",0,"F",72.824
"2308",200513,"A24502",0,"M",69.013
"2309",200513,"A24503",1,"F",79.666
"2310",200513,"A24504",1,"M",77.108
"2311",200513,"A24505",1,"M",88.714
"2312",200513,"A24506",0,"F",68.714
"2313",200513,"A24508",0,"M",76.527
"2314",200513,"A24509",0,"M",75.393
"2315",200513,"A24510",0,"M",73.64
"2316",200513,"A24512",0,"M",78
"2317",200513,"A24517",0,"M",77.507
"2318",200513,"A24519",1,"M",73.904
"2319",200513,"A24520",1,"M",76.555
"2320",200513,"A24521",1,"F",82.25
"2321",200513,"A24522",1,"M",81.98
"2324",200513,"A24528",0,"M",80.64
"2325",200513,"A24529",1,"F",83.723
"2326",200513,"A24531",1,"M",77.937
"2327",200513,"A24532",0,"F",87.03
"2328",200513,"A24533",1,"F",92
"2329",200513,"A24534",1,"M",88.812
"2330",200513,"A24535",1,"M",86.937
"2331",200513,"A24536",1,"M",73.531
"2332",200513,"A24537",1,"F",88.428
"2333",200513,"A24538",1,"F",88.727
"2334",200513,"A24539",0,"M",79.863
"2335",200513,"A24540",1,"M",81.516
"2336",200513,"A24541",1,"F",63.095
"2337",200513,"A24542",1,"M",79.73
"2338",200513,"A24543",1,"M",75.625
"2339",200513,"A24544",1,"F",90.571
"2340",200513,"A24545",1,"F",81.225
"2341",200513,"A24546",1,"F",84.212
"2343",200513,"A24548",1,"M",84.107
"2344",200513,"A24549",1,"M",77.142
"2345",200513,"A24550",1,"M",87.05
"2346",200513,"A24552",1,"F",79.111
"2347",200513,"A24553",1,"M",81.514
"2348",200513,"A24554",1,"M",79.275
"2349",200513,"A24555",1,"M",84.096
"2350",200513,"A24556",1,"M",82
"2351",200513,"A24557",1,"M",75.892
"2352",200513,"A24558",1,"F",71.086
"2353",200513,"A24559",1,"M",89.103
"2354",200513,"A24560",0,"M",84.164
"2355",200513,"A24561",0,"F",78.153
"2356",200513,"A24567",0,"M",81.294
"2357",200513,"A24568",0,"F",78.212
"2358",200513,"A24570",0,"M",78.714
"2360",200513,"A24576",0,"M",76.677
"2361",200513,"A24577",0,"F",85.258
"2362",200513,"A24578",0,"M",77.716
"2363",200513,"A24579",0,"M",67.344
"2365",200513,"A24583",0,"M",76.229
"2366",200513,"A24588",0,"M",76.123
"2367",200513,"A24589",0,"M",75.83
"2369",200513,"A24592",0,"M",81.671
"2370",200513,"A24596",0,"M",78.338
"2371",200513,"A24597",1,"M",78.285
"2372",200513,"A24598",1,"F",81.8
"2373",200513,"A24599",1,"M",88.97
"2374",200513,"A24600",1,"M",88.23
"2375",200513,"A24601",1,"M",69.137
"2376",200513,"A24603",0,"M",75.906
"2377",200513,"A24604",1,"M",52.2
"2378",200513,"A24605",0,"M",75.937
"2379",200513,"A24606",1,"M",82.088
"2380",200513,"A24607",1,"F",82.6
"2381",200513,"A24608",1,"F",82.06
"2382",200513,"A24610",0,"M",78.985
"2383",200513,"A24613",0,"M",85.746
"2384",200513,"A24615",0,"M",83.465
"2385",200513,"A24616",0,"F",84.5
"2386",200513,"A24620",1,"M",84.09
"2387",200513,"A24621",1,"M",76.527
"2388",200513,"A24622",1,"M",84.264
"2389",200513,"A24627",0,"F",76.08
"2390",200513,"A24629",0,"M",84.123
"2391",200513,"A24630",0,"F",89.603
"2392",200513,"A24631",1,"M",78.541
"2393",200513,"A24632",0,"M",58.857
"2394",200513,"A24633",0,"M",77.032
"2395",200513,"A24634",0,"M",78.794
"2396",200513,"A24637",0,"M",74.415
"2397",200513,"A24639",0,"M",84.375
"2398",200513,"A24649",0,"F",77.652
"2399",200513,"A24650",0,"M",80.727
"2400",200513,"A24651",1,"F",86.043
"2401",200513,"A24652",1,"M",78.121
"2402",200513,"A24654",0,"M",59.533
"2403",200513,"A24655",1,"M",81.21
"2404",200513,"A24657",1,"M",77.689
"2405",200513,"A24659",0,"M",74.159
"2406",200513,"A24661",0,"M",76.594
"2407",200513,"A24662",1,"M",74.892
"2409",200513,"A24664",0,"M",74.338
"2411",200513,"A24666",1,"F",77.354
"2412",200513,"A24668",0,"M",77.761
"2413",200513,"A24669",0,"M",74.835
"2414",200513,"A24670",0,"F",71.045
"2415",200513,"A24671",0,"M",79.435
"2416",200513,"A24673",1,"F",73.789
"2417",200513,"A24675",0,"M",74.264
"2418",200513,"A24677",0,"F",77.977
"2419",200513,"A24679",0,"M",74.862
"2420",200513,"A24680",0,"F",75.192
"2421",200513,"A24682",0,"M",84.794
"2422",200513,"A24683",1,"M",87.888
"2423",200513,"A24684",0,"M",72.7
"2424",200513,"A24687",1,"M",77.421
"2425",200513,"A24688",0,"M",84.05
"2426",200513,"A24690",1,"M",77.857
"2427",200513,"A24691",1,"M",85.631
"2428",200513,"A24692",1,"F",77.714
"2429",200513,"A24693",1,"M",88.684
"2430",200513,"A24694",1,"F",71.9
"2431",200513,"A24695",1,"F",77.38
"2432",200513,"A24696",1,"F",92.789
"2433",200513,"A24698",1,"F",93.333
"2434",200513,"A24699",1,"M",75.25
"2435",200513,"A24700",1,"M",75.666
"2436",200513,"A24701",1,"M",81.75
"2437",200513,"A24703",1,"F",84.714
"2438",200513,"A24704",1,"F",84.736
"2440",200513,"A24706",1,"M",83.227
"2441",200513,"A24707",1,"M",86.736
"2442",200513,"A24710",1,"F",91.368
"2443",200513,"A24711",1,"M",77.142
"2444",200513,"A24712",1,"F",81
"2445",200513,"A24713",1,"F",83
"2446",200513,"A24714",1,"M",81.315
"2447",200513,"A24715",1,"M",89.578
"2448",200513,"A24719",0,"F",80.15
"2449",200513,"A24722",1,"M",84.631
"2450",200513,"A24724",0,"M",92.769
"2451",200513,"A24725",0,"F",86.83
"2452",200513,"A24726",0,"M",74.038
"2453",200513,"A24728",0,"F",79.545
"2454",200513,"A24729",0,"M",79.622
"2455",200513,"A24730",0,"M",78.36
"2456",200513,"A24731",0,"F",75.683
"2457",200513,"A24732",0,"M",84.791
"2458",200513,"A24733",0,"M",87.75
"2459",200513,"A24734",0,"M",76.625
"2460",200513,"A24735",0,"M",77.262
"2461",200513,"A24736",0,"F",90.034
"2462",200513,"A24737",0,"F",83.375
"2463",200513,"A24738",0,"M",70.862
"2464",200513,"A24739",0,"F",91.053
"2465",200513,"A24740",0,"M",89.368
"2466",200513,"A24742",0,"F",80.23
"2467",200513,"A24743",0,"M",82.603
"2468",200513,"A24747",0,"M",91.894
"2469",200513,"A24748",0,"F",89.473
"2470",200513,"A24749",0,"M",70.612
"2471",200513,"A24750",0,"M",83.824
"2472",200513,"A24751",0,"M",82.72
"2473",200513,"A24752",0,"M",86.677
"2474",200513,"A24753",0,"M",78.065
"2475",200513,"A24754",0,"M",87.813
"2476",200513,"A24755",0,"F",82.133
"2477",200513,"A24756",0,"M",82.368
"2478",200513,"A24757",0,"F",86.258
"2479",200513,"A24758",0,"F",88.37
"2480",200513,"A24759",0,"M",86.732
"2481",200513,"A24760",0,"M",79.583
"2482",200513,"A24761",0,"F",90.846
"2483",200513,"A24762",0,"M",71.981
"2484",200513,"A24763",0,"F",84.785
"2486",200513,"A24766",0,"M",77.534
"2487",200513,"A24767",0,"F",86.109
"2488",200513,"A24768",0,"M",79.793
"2489",200513,"A24769",0,"M",82.166
"2490",200513,"A24770",1,"M",79.25
"2491",200513,"A24771",1,"F",82.736
"2492",200513,"A24772",0,"M",89.327
"2493",200513,"A24773",0,"M",85.14
"2494",200513,"A24774",1,"M",87.9
"2495",200513,"A24775",1,"F",90
"2496",200513,"A24776",1,"M",86.631
"2497",200513,"A24778",1,"M",77.25
"2498",200513,"A24779",1,"F",80.21
"2499",200513,"A24780",1,"F",92.366
"2500",200513,"A24782",0,"M",78.342
"2501",200513,"A24783",0,"M",79.864
"2502",200513,"A24784",1,"M",67.333
"2503",200513,"A24785",0,"F",75.869
"2504",200513,"A24786",0,"F",84.083
"2505",200513,"A24788",0,"M",75.754
"2506",200513,"A24790",0,"M",71.947
"2507",200513,"A24791",0,"F",90
"2508",200513,"A24792",1,"M",89.15
"2509",200513,"A24794",0,"F",89.107
"2510",200513,"A24796",0,"M",87.017
"2511",200513,"A24797",0,"F",82.327
"2512",200513,"A24798",0,"M",81.864
"2513",200513,"A24799",0,"F",80.129
"2514",200513,"A24800",0,"F",84.245
"2515",200513,"A24801",1,"M",82.095
"2516",200513,"A24802",1,"M",77.842
"2517",200513,"A24803",0,"M",78.644
"2518",200513,"A24804",1,"M",69.285
"2519",200513,"A24806",0,"F",87.866
"2520",200513,"A24808",1,"M",82.461
"2521",200513,"A24809",0,"F",79.7
"2522",200513,"A24810",0,"M",85.142
"2523",200513,"A24811",0,"M",75.288
"2524",200513,"A24812",0,"M",78.163
"2525",200513,"A24813",0,"M",67.555
"2526",200513,"A24814",0,"M",78.408
"2527",200513,"A24815",0,"M",71.441
"2528",200513,"A24816",1,"M",84.55
"2529",200513,"A24817",0,"F",86.5
"2530",200513,"A24819",0,"F",78.488
"2531",200513,"A24820",0,"F",91.361
"2532",200513,"A24822",0,"F",78.184
"2534",200513,"A24824",0,"M",75.44
"2536",200513,"A24827",0,"F",76.673
"2537",200513,"A24828",0,"M",86.369
"2538",200513,"A24830",1,"M",80.428
"2539",200513,"A24831",1,"F",93.142
"2540",200513,"A24833",1,"M",88.6
"2541",200513,"A24835",1,"F",79
"2542",200513,"A24836",1,"F",77.2
"2543",200513,"A24837",1,"M",69.5
"2544",200513,"A24839",1,"F",80.2
"2545",200513,"A24840",1,"F",86.142
"2546",200513,"A24842",1,"M",83.5
"2547",200513,"A24843",1,"F",94.142
"2548",200513,"A24844",1,"M",78
"2549",200513,"A24845",1,"M",82.166
"2550",200513,"A24846",1,"M",87.428
"2551",200513,"A24847",1,"F",95.4
"2552",200513,"A24848",1,"F",82
"2553",200513,"A24849",1,"M",89
"2554",200513,"A24850",1,"F",81
"2555",200513,"A24851",1,"M",90.5
"2556",200513,"A24852",0,"M",80.948
"2557",200513,"A24853",0,"F",82.225
"2558",200513,"A24854",0,"M",78.023
"2559",200513,"A24855",0,"F",77.838
"2560",200513,"A24856",0,"M",86.906
"2561",200513,"A24859",0,"M",88.372
"2562",200513,"A24860",0,"F",77.75
"2563",200513,"A24861",0,"F",82.208
"2564",200513,"A24862",0,"F",87.666
"2565",200513,"A24863",0,"M",74.536
"2566",200513,"A24864",0,"M",76.4
"2567",200513,"A24865",0,"F",77.685
"2568",200513,"A24866",0,"F",83.116
"2569",200513,"A24867",0,"F",85.2
"2570",200513,"A24868",0,"M",87.222
"2571",200513,"A24869",0,"F",79.05
"2572",200513,"A24871",0,"M",80.1
"2573",200513,"A24872",0,"M",83.276
"2574",200513,"A24876",1,"F",81.4
"2575",200513,"A24877",0,"F",77.146
"2576",200513,"A24878",1,"M",87.571
"2577",200513,"A24879",0,"M",75.531
"2578",200513,"A24880",1,"M",75.571
"2580",200513,"A24882",0,"M",81.418
"2581",200513,"A24883",0,"F",74.818
"2582",200513,"A24885",0,"M",72.09
"2583",200513,"A24886",0,"F",63.594
"2584",200513,"A24887",1,"M",77.857
"2585",200513,"A24888",0,"F",84.787
"2586",200513,"A24889",0,"M",85.361
"2587",200513,"A24890",1,"M",79.5
"2588",200513,"A24891",1,"F",82.285
"2589",200513,"A24892",0,"F",82.911
"2590",200513,"A24893",0,"M",73.72
"2591",200513,"A24894",0,"M",70.527
"2592",200513,"A24895",1,"F",93.857
"2593",200513,"A24896",0,"F",82.127
"2594",200513,"A24897",0,"M",73.312
"2595",200513,"A24898",1,"F",84
"2596",200513,"A24899",0,"M",78.586
"2597",200513,"A24901",0,"M",84.604
"2598",200513,"A24902",0,"M",84.302
"2599",200513,"A24904",1,"M",93
"2600",200513,"A24905",0,"M",94.511
"2601",200513,"A24906",0,"F",76.589
"2602",200513,"A24907",0,"F",72.666
"2604",200513,"A24909",1,"M",82.857
"2605",200513,"A24910",0,"F",84.111
"2606",200513,"A24911",0,"M",74.13
"2607",200513,"A24914",0,"M",70.6
"2608",200513,"A24915",0,"M",81.578
"2609",200513,"A24916",0,"M",74
"2610",200513,"A24918",0,"M",71.195
"2611",200513,"A24919",0,"F",78.066
"2612",200513,"A24920",0,"M",90.387
"2613",200513,"A24921",0,"M",81.068
"2614",200513,"A24922",0,"M",66.041
"2615",200513,"A24924",0,"M",87.129
"2616",200513,"A24926",0,"F",89.242
"2617",200513,"A24927",0,"M",73.875
"2618",200513,"A24928",0,"F",81.517
"2619",200513,"A24929",0,"F",80.8
"2620",200513,"A24930",0,"M",84.485
"2621",200513,"A24931",0,"F",92.781
"2622",200513,"A24932",0,"M",87.437
"2623",200513,"A24933",0,"M",75.484
"2624",200513,"A24940",0,"F",89.794
"2625",200513,"A24942",0,"M",86.8
"2626",200513,"A24943",0,"M",76.58
"2627",200513,"A24944",0,"M",74.666
"2628",200513,"A24945",0,"M",73.437
"2629",200513,"A24946",0,"F",75.178
"2630",200513,"A24948",0,"M",76.88
"2631",200513,"A24950",0,"M",60.272
"2632",200513,"A24951",0,"M",74.818
"2633",200513,"A24954",0,"F",95.225
"2635",200513,"A24972",0,"F",81.628
"2636",200513,"A24973",0,"M",87.3
"2637",200513,"A24974",0,"M",77.333
"2638",200513,"A24975",0,"M",71.333
"2639",200513,"A24976",0,"M",88.406
"2640",200513,"A24978",0,"M",74.363
"2641",200513,"A24979",0,"M",84.235
"2642",200513,"A24981",0,"F",91.484
"2643",200513,"A24982",0,"M",82.531
"2644",200513,"A24984",0,"F",87.483
"2645",200513,"A24985",0,"F",73.96
"2646",200513,"A24986",0,"F",84.843
"2647",200513,"A24987",0,"F",90.935
"2648",200513,"A24991",0,"F",81.571
"2649",200513,"A24992",0,"M",77.566
"2650",200513,"A24995",0,"M",82.111
"2651",200513,"A24996",0,"F",85.093
"2652",200513,"A24999",0,"M",78.371
"2653",200513,"A25000",0,"F",79
"2654",200513,"A25001",0,"F",81.045
"2655",200513,"A25002",0,"M",77.444
"2656",200513,"A25003",0,"M",87.304
"2657",200513,"A25004",0,"F",82.5
"2658",200513,"A25005",0,"M",79.258
"2659",200513,"A25006",0,"F",81.647
"2660",200513,"A25007",0,"F",72.814
"2662",200513,"A25359",0,"M",70.202
"2663",200513,"A25421",1,"M",76.194
"2665",200513,"A25441",1,"M",74.32
"2666",200513,"A25451",0,"M",73.614
"2667",200513,"A25453",1,"M",82.454
"2668",200513,"A25462",0,"M",69.955
"2673",200513,"A25531",1,"M",83.366
"2674",200513,"A25532",0,"F",85.033
"2675",200513,"A25538",1,"F",90.581
"2676",200513,"A25541",1,"M",94.482
"2678",200513,"A25553",0,"M",77.695
"2679",200513,"A25577",1,"M",75.578
"2681",200513,"A25595",1,"M",73.869
"2682",200513,"A25596",0,"M",83.913
"2683",200513,"A25648",1,"F",90.224
"2684",200513,"A25649",1,"M",79.366
"2685",200513,"A25653",1,"M",84.66
"2686",200513,"A25654",1,"M",92.44
"2687",200513,"A25656",1,"M",83.173
"2688",200513,"A25657",1,"F",80.063
"2689",200513,"A25661",0,"M",75.695
"2690",200513,"A25662",0,"M",73.35
"2691",200513,"A25664",1,"M",75.803
"2692",200513,"A25666",1,"F",82.941
"2693",200513,"A25672",1,"M",83.122
"2694",200513,"A25673",1,"F",86.719
"2695",200513,"A25675",1,"M",86.31
"2696",200513,"A25676",1,"M",81.14
"2698",200513,"A25678",1,"F",90.666
"2699",200513,"A25679",1,"M",77.777
"2700",200513,"A25680",1,"M",91.852
"2701",200513,"A25691",1,"F",80.928
"2702",200513,"A25692",1,"F",89.4
"2703",200513,"A25697",1,"F",96.433
"2704",200513,"A25702",1,"F",81.541
"2705",200513,"A25703",1,"M",85.25
"2706",200513,"A25704",1,"M",72.442
"2707",200513,"A25713",1,"M",81.126
"2708",200513,"A25718",1,"F",81.4
"2709",200513,"A25719",1,"F",97.108
"2710",200513,"A25720",1,"F",83.114
"2711",200513,"A25722",1,"M",77.666
"2713",200513,"A25742",0,"M",77.5
"2714",200513,"A25743",1,"M",89.701
"2715",200513,"A25746",1,"M",75.59
"2717",200513,"A25749",0,"M",75.936
"2718",200513,"A25757",0,"M",80.578
"2722",200513,"A25794",0,"M",75.882
"2723",200513,"A25798",0,"M",71.947
"2724",200513,"A25804",1,"F",77.086
"2725",200513,"A25806",1,"F",83.029
"2726",200513,"A25809",1,"M",75.184
"2727",200513,"A25811",1,"F",80
"2728",200513,"A25812",1,"M",89.651
"2729",200513,"A25814",1,"F",86.447
"2730",200513,"A25815",1,"M",89.714
"2731",200513,"A25818",1,"M",82.439
"2732",200513,"A25819",1,"M",85.714
"2733",200513,"A25820",1,"M",78.826
"2734",200513,"A25821",1,"M",67.111
"2735",200513,"A25827",1,"F",84.361
"2736",200513,"A25829",1,"F",87.027
"2737",200513,"A25830",0,"M",83.896
"2738",200513,"A25831",1,"M",83.829
"2739",200513,"A25833",1,"M",85.8
"2740",200513,"A25834",1,"F",88.634
"2741",200513,"A25835",1,"F",90.681
"2742",200513,"A25836",1,"M",90.82
"2743",200513,"A25837",1,"M",85.318
"2744",200513,"A25838",1,"M",86.021
"2745",200513,"A25840",1,"F",78.452
"2746",200513,"A25841",1,"M",88.023
"2747",200513,"A25842",1,"F",86.024
"2748",200513,"A25843",1,"M",85.466
"2749",200513,"A25846",0,"M",68.698
"2750",200513,"A25856",1,"M",76.363
"2751",200513,"A25859",1,"F",84.804
"2752",200513,"A25861",1,"F",85.773
"2753",200513,"A25862",0,"M",86.777
"2754",200513,"A25864",0,"F",82.791
"2755",200513,"A25869",1,"F",83.8
"2756",200513,"A25870",1,"M",73.111
"2757",200513,"A25872",0,"M",73.109
"2758",200513,"A25875",0,"M",77.64
"2759",200513,"A25876",0,"M",83.565
"2760",200513,"A25877",1,"F",92.297
"2761",200513,"A25878",1,"M",76.973
"2763",200513,"A25883",0,"F",86.912
"2764",200513,"A25884",1,"M",93.232
"2765",200513,"A25885",0,"M",73.288
"2766",200513,"A25888",1,"M",81.052
"2767",200513,"A25889",1,"M",77.404
"2768",200513,"A25894",0,"M",81.322
"2769",200513,"A25899",1,"M",82.16
"2770",200513,"A25903",0,"F",75.264
"2771",200513,"A25905",0,"M",81.581
"2772",200513,"A25906",0,"F",85.904
"2773",200513,"A25908",0,"M",80.621
"2774",200513,"A25909",0,"M",74.424
"2775",200513,"A25911",0,"M",76.023
"2776",200513,"A25914",0,"F",88.413
"2777",200513,"A25919",0,"F",91.557
"2778",200513,"A25921",0,"M",82.681
"2779",200513,"A25923",0,"M",82.384
"2780",200513,"A25925",0,"M",80.555
"2781",200513,"A25932",0,"M",81.786
"2782",200513,"A25933",0,"M",85.326
"2783",200513,"A25936",0,"M",86.666
"2784",200513,"A25939",0,"M",76.833
"2785",200513,"A25940",0,"M",75.918
"2787",200513,"A25944",0,"M",81.323
"2789",200513,"A25946",1,"F",88.677
"2790",200513,"A25948",0,"M",80.846
"2791",200513,"A25951",0,"M",86.03
"2792",200513,"A25952",1,"F",86.551
"2793",200513,"A25953",1,"M",89.774
"2794",200513,"A25955",1,"F",88.781
"2795",200513,"A25956",1,"F",88.705
"2796",200513,"A25959",1,"F",87.096
"2797",200513,"A25965",1,"M",77.035
"2798",200513,"A25967",1,"M",80.944
"2799",200513,"A25968",1,"M",86.852
"2800",200513,"A25970",1,"M",88.093
"2801",200513,"A25971",1,"F",92.428
"2802",200513,"A25973",1,"F",84.156
"2803",200513,"A25974",1,"F",92.968
"2805",200513,"A25976",1,"F",83.354
"2806",200513,"A25977",1,"F",92.181
"2807",200513,"A25980",1,"M",76.758
"2808",200513,"A25981",1,"M",89.068
"2809",200513,"A25983",0,"F",78.803
"2810",200513,"A25984",0,"M",85.935
"2811",200513,"A25987",1,"F",77.058
"2812",200513,"A25988",1,"F",96.757
"2813",200513,"A25989",1,"M",72.555
"2814",200513,"A25992",1,"F",97.058
"2815",200513,"A25995",0,"F",90.905
"2817",200513,"A25998",1,"F",90
"2818",200513,"A25999",1,"F",65.888
"2819",200513,"A26000",1,"M",92.228
"2820",200513,"A26001",0,"M",85.687
"2821",200513,"A26002",1,"M",85.774
"2822",200513,"A26003",1,"M",75.333
"2823",200513,"A26004",1,"F",76.129
"2824",200513,"A26005",1,"F",95.666
"2825",200513,"A26006",1,"F",78.8
"2826",200513,"A26009",1,"M",77.484
"2827",200513,"A26010",1,"M",78.764
"2828",200513,"A26011",1,"F",90.645
"2829",200513,"A26012",1,"M",80.461
"2830",200513,"A26013",1,"M",77.382
"2831",200513,"A26014",1,"M",86.129
"2832",200513,"A26015",0,"F",78.333
"2834",200513,"A26017",0,"M",74.44
"2835",200513,"A26020",0,"M",79.745
"2836",200513,"A26021",0,"F",82.225
"2838",200513,"A26027",1,"F",73.52
"2839",200513,"A26028",1,"M",69.935
"2840",200513,"A26029",0,"F",91.742
"2841",200513,"A26033",1,"M",67.958
"2843",200513,"A26035",0,"F",81.466
"2844",200513,"A26036",0,"M",78.323
"2845",200513,"A26037",1,"F",83.333
"2846",200513,"A26038",1,"F",74.218
"2847",200513,"A26039",1,"M",88.258
"2848",200513,"A26040",0,"F",78.765
"2849",200513,"A26041",0,"M",70.642
"2850",200513,"A26044",0,"M",88.916
"2851",200513,"A26045",1,"M",74.615
"2852",200513,"A26048",0,"M",63.947
"2854",200513,"A26050",0,"M",76.54
"2855",200513,"A26053",0,"M",77.075
"2856",200513,"A26054",0,"F",79.225
"2857",200513,"A26056",0,"F",88.41
"2858",200513,"A26057",0,"F",86.446
"2859",200513,"A26059",0,"M",77.571
"2860",200513,"A26060",0,"M",81.186
"2861",200513,"A26061",0,"F",76.843
"2862",200513,"A26062",0,"M",78.169
"2863",200513,"A26063",0,"M",86.441
"2864",200513,"A26064",0,"F",86.981
"2865",200513,"A26066",0,"M",75.659
"2866",200513,"A26067",0,"F",84.74
"2867",200513,"A26068",1,"F",86.677
"2868",200513,"A26069",0,"F",90.214
"2869",200513,"A26070",0,"M",70.672
"2871",200513,"A26072",0,"F",88.655
"2872",200513,"A26073",0,"M",83.315
"2873",200513,"A26074",0,"F",81.928
"2874",200513,"A26075",0,"F",92.448
"2875",200513,"A26076",0,"F",93.446
"2876",200513,"A26077",0,"M",81.77
"2877",200513,"A26078",0,"M",91.333
"2878",200513,"A26079",0,"M",86.91
"2879",200513,"A26080",0,"M",87.285
"2880",200513,"A26082",0,"F",88.307
"2881",200513,"A26083",0,"M",84.298
"2882",200513,"A26084",0,"F",86.607
"2883",200513,"A26086",0,"M",81.482
"2884",200513,"A26088",0,"F",93.333
"2885",200513,"A26089",0,"M",82.714
"2886",200513,"A26090",0,"F",77.611
"2887",200513,"A26092",0,"F",86.616
"2888",200513,"A26093",0,"F",90.066
"2889",200513,"A26094",0,"F",75.035
"2890",200513,"A26095",0,"M",91.216
"2891",200513,"A26096",0,"M",76.928
"2892",200513,"A26097",0,"F",79.722
"2893",200513,"A26098",0,"M",84.8
"2894",200513,"A26099",0,"M",81.564
"2895",200513,"A26101",0,"F",80.45
"2896",200513,"A26102",0,"F",79.285
"2897",200513,"A26103",0,"M",76.576
"2898",200513,"A26104",0,"F",87.196
"2899",200513,"A26106",0,"M",76.65
"2900",200513,"A26107",0,"F",80.183
"2901",200513,"A26108",0,"M",81.793
"2902",200513,"A26109",0,"M",67.478
"2903",200513,"A26110",0,"M",74.437
"2904",200513,"A26111",1,"F",82.947
"2905",200513,"A26114",1,"M",70.333
"2906",200513,"A26117",1,"M",82.647
"2907",200513,"A26118",1,"M",82.428
"2908",200513,"A26119",1,"M",74.428
"2909",200513,"A26120",1,"M",92.157
"2910",200513,"A26121",1,"M",79.615
"2911",200513,"A26122",1,"M",56.473
"2912",200513,"A26123",1,"M",88.285
"2913",200513,"A26124",1,"F",85.789
"2914",200513,"A26125",1,"M",74.578
"2915",200513,"A26126",1,"F",83.529
"2916",200513,"A26127",1,"M",74.166
"2917",200513,"A26128",0,"F",91.904
"2919",200513,"A26131",1,"F",85.736
"2920",200513,"A26133",1,"F",90.35
"2921",200513,"A26134",1,"F",89.21
"2922",200513,"A26135",1,"F",77.888
"2923",200513,"A26138",0,"M",75.692
"2924",200513,"A26140",1,"F",88.368
"2926",200513,"A26143",0,"M",67.75
"2927",200513,"A26144",1,"M",70.5
"2928",200513,"A26145",1,"F",93.315
"2929",200513,"A26147",1,"M",88.047
"2930",200513,"A26148",1,"M",79.222
"2931",200513,"A26149",1,"M",77.058
"2932",200513,"A26150",1,"M",88.631
"2933",200513,"A26151",1,"F",86.714
